dep_var,cycle,size_decile,beta_ind_own,se_ind_own,t_ind_own,p_ind_own,stars,ci95_lo,ci95_hi,nobs,entities,time_periods
volatility,exp_2009Q3_2019Q3,7,-0.13763590589502311,0.05708847526822944,-2.410922786925779,0.015927374982150244,**,-0.2495293174207528,-0.02574249436929342,13910,2047,41
volatility,exp_2009Q3_2019Q3,8,-0.06431320022605017,0.0520436078228459,-1.2357559922626695,0.21656813456462332,,-0.16631867155882812,0.03769227110672779,17521,2084,41
volatility,exp_2009Q3_2019Q3,9,0.06850623785539325,0.03708892322968295,1.8470807963647338,0.0647506107839404,*,-0.004188051674785323,0.14120052738557182,21368,1877,41
volatility,exp_2009Q3_2019Q3,10,0.031184021488725306,0.03040201603183863,1.02572215790123,0.3050336983412971,,-0.028403929933678403,0.09077197291112901,23615,1283,41
volatility,exp_2020Q3_2023Q4,1,0.018081556399626907,0.4617937751364603,0.03915504576536095,0.9688358676088362,,-0.8870342428678353,0.9231973556670892,218,89,14
volatility,exp_2020Q3_2023Q4,2,0.5830756619096314,0.4563980838185698,1.2775593995294234,0.20198379818300838,,-0.31146458237476526,1.4776159061940282,776,248,14
volatility,exp_2020Q3_2023Q4,3,0.20145360975699833,0.29407539958710294,0.6850406733778127,0.4934773245799855,,-0.3749341734337234,0.77784139294772,1446,432,14
volatility,exp_2020Q3_2023Q4,4,-0.019276659109536066,0.25127962609487925,-0.07671397561797351,0.938860013613712,,-0.5117847262554994,0.47323140803642727,2430,695,14
volatility,exp_2020Q3_2023Q4,5,-0.04333359742540485,0.17871286829186214,-0.24247608938062176,0.8084356207460694,,-0.39361081927745467,0.3069436244266449,2966,907,14
volatility,exp_2020Q3_2023Q4,6,-0.3089307529418965,0.14078114723684504,-2.1944042864074884,0.028285159785095937,**,-0.5848618015261128,-0.03299970435768018,4050,1125,14
volatility,exp_2020Q3_2023Q4,7,-0.5119913458496752,0.2910412694666293,-1.759170947776463,0.07862753124944866,*,-1.0824322340042687,0.05844954230491817,5219,1335,14
volatility,exp_2020Q3_2023Q4,8,-0.2930509555562322,0.153165282482049,-1.913298828607441,0.05576039259274612,*,-0.5932549092210482,0.00715299810858383,7175,1520,14
volatility,exp_2020Q3_2023Q4,9,-0.2145725525129726,0.07366334123067315,-2.9128810739258912,0.003590471772196846,***,-0.358952701325092,-0.07019240370085322,10036,1554,14
volatility,exp_2020Q3_2023Q4,10,0.0026053427669221075,0.059714025690425304,0.04363033201661791,0.9651997848985863,,-0.11443414758631149,0.1196448331201557,13636,1379,14
volatility,rec_2001Q1_2001Q4,2,-4.439131949165138,12.448458330276505,-0.3566009405653476,0.7226846290608695,,-28.838110276507088,19.959846378176813,113,49,4
volatility,rec_2001Q1_2001Q4,3,-9.593808152288622,4.849716798363561,-1.9782202860847171,0.05342706566317856,*,-19.0992530770812,-0.08836322749604264,120,64,4
volatility,rec_2001Q1_2001Q4,4,3.167375427513433,4.631739726124654,0.6838414105283837,0.4956259503098339,,-5.910834435690889,12.245585290717754,267,159,4
volatility,rec_2001Q1_2001Q4,5,-0.48711866983756563,3.285845466245389,-0.1482475894991427,0.8822693152247778,,-6.927375783678528,5.953138444003397,533,282,4
volatility,rec_2001Q1_2001Q4,6,1.481252058941538,4.161642068167464,0.35592971108007665,0.722090717661088,,-6.675566394666691,9.638070512549767,781,395,4
volatility,rec_2001Q1_2001Q4,7,-1.88112059771018,0.42202109569379537,-4.457408923166863,1.0323339185935865e-05,***,-2.708281945270019,-1.053959250150341,901,412,4
volatility,rec_2001Q1_2001Q4,8,-1.2190395239247123,0.8966143236968787,-1.3596029995354357,0.17482586396931699,,-2.9764035983705943,0.5383245505211698,662,304,4
volatility,rec_2001Q1_2001Q4,9,-0.9216033434326408,3.1151165741723355,-0.2958487496338734,0.7676125245033405,,-7.027231828810418,5.184025141945137,407,171,4
volatility,rec_2001Q1_2001Q4,10,-0.5515082366937025,1.781012946037227,-0.30965986963812603,0.756918563096292,,-4.042293610926667,2.9392771375392623,955,297,4
volatility,rec_2007Q4_2009Q2,2,-13.341839141338445,5.704166811388881,-2.338963705391691,0.021551367475423078,**,-24.52200609166065,-2.1616721910162386,184,85,7
volatility,rec_2007Q4_2009Q2,3,0.4813719846574219,4.22056564899988,0.11405390288656912,0.9092995558028116,,-7.790936687382343,8.753680656697187,482,254,7
volatility,rec_2007Q4_2009Q2,4,1.8181536349446554,1.3683379222821936,1.3287314524706244,0.18444252744447454,,-0.8637886927284442,4.500095962617755,1166,558,7
volatility,rec_2007Q4_2009Q2,5,-0.0011458124672269038,0.6171521033007551,-0.0018566127557512642,0.9985190380803921,,-1.210763934936707,1.208472310002253,1721,786,7
volatility,rec_2007Q4_2009Q2,6,0.16659238855026953,0.6169987664736234,0.27000441103376394,0.7871996813188178,,-1.0427251937380322,1.3759099708385714,2200,890,7
volatility,rec_2007Q4_2009Q2,7,0.22677605331893003,0.408276062329578,0.5554478311193926,0.578673421620912,,-0.5734450288470428,1.026997135484903,2321,851,7
volatility,rec_2007Q4_2009Q2,8,-0.00995757961817832,0.3470299596620874,-0.028693717475788805,0.9771121387564898,,-0.6901363005558696,0.6702211413195129,2586,827,7
volatility,rec_2007Q4_2009Q2,9,0.13215629890006803,0.49279499405386257,0.26817703202079063,0.7885927429623902,,-0.8337218894455025,1.0980344872456387,2541,669,7
volatility,rec_2007Q4_2009Q2,10,0.9055093581834723,0.8097191583073081,1.1183005229571332,0.2635904156100497,,-0.6815401920988515,2.492558908465796,2223,444,7
volatility,rec_2019Q4_2020Q2,1,-1.3643982582143146,2.5442656433870408,-0.5362640735886235,0.6047752825428674,,-6.3511589192529145,3.622362402824286,40,26,3
volatility,rec_2019Q4_2020Q2,2,-0.21755873442797155,1.5972479691174626,-0.13620849024975165,0.8921824230233253,,-3.3481647538981982,2.913047285042255,149,92,3
volatility,rec_2019Q4_2020Q2,3,-1.661220570335984,0.9986516967872804,-1.6634634234140147,0.09981808651424928,*,-3.6185778960390533,0.2961367553670855,282,190,3
volatility,rec_2019Q4_2020Q2,4,-0.39828274312768897,0.9717624888048816,-0.40985605815832166,0.6824071548077053,,-2.302937221185257,1.5063717349298789,528,346,3
volatility,rec_2019Q4_2020Q2,5,0.12958235137717533,1.0930067889107273,0.11855585225258754,0.9057298291533162,,-2.01271095488785,2.271875657642201,683,446,3
volatility,rec_2019Q4_2020Q2,6,-1.7182951493464542,1.2326601272677575,-1.3939731734124692,0.16437837075200967,,-4.1343089987912585,0.6977187000983505,844,545,3
volatility,rec_2019Q4_2020Q2,7,0.3012537273553222,0.6618070379261515,0.4551987363255238,0.6491892764943477,,-0.9958880669799346,1.598395521690579,1087,639,3
volatility,rec_2019Q4_2020Q2,8,-0.7589548580775872,0.3415447922203264,-2.222123936201008,0.026614215278134346,**,-1.4283826508294268,-0.0895270653257475,1427,764,3
volatility,rec_2019Q4_2020Q2,9,0.4798201117044961,0.42395564225346144,1.1317696095612668,0.2580023583651698,,-0.35113294711228826,1.3107731705212804,1884,878,3
volatility,rec_2019Q4_2020Q2,10,-0.08228640859819997,0.2778504195900409,-0.29615362366416736,0.7671532198162039,,-0.6268732309946801,0.4623004137982802,2453,928,3
