dep_var,ind_own,curve_value,ci_lo,ci_hi
amihud_illiq,0.16276734669688975,-0.012180573154942077,-0.05611524933374122,0.03175410302385706
amihud_illiq,0.16330948171021467,-0.01221922815995449,-0.055673032383608406,0.031234576063699424
amihud_illiq,0.1638516167235396,-0.012257853716712576,-0.05522425014715554,0.030708542713730386
amihud_illiq,0.16439375173686452,-0.012296450076910836,-0.05476905581245209,0.03017615565863042
amihud_illiq,0.16493588675018944,-0.012335017492243727,-0.05430760792961562,0.029637572945128164
amihud_illiq,0.16547802176351437,-0.012373556214405751,-0.053840070833358636,0.029092958404547134
amihud_illiq,0.1660201567768393,-0.012412066495091379,-0.053366615104324375,0.02854248211414162
amihud_illiq,0.1665622917901642,-0.012450548585995092,-0.05288741807318057,0.027986320901190388
amihud_illiq,0.16710442680348914,-0.012489002738811372,-0.0524026643718768,0.027424658894254057
amihud_illiq,0.16764656181681406,-0.012527429205234707,-0.05191254653695036,0.026857688126480952
amihud_illiq,0.16818869683013898,-0.012565828236959564,-0.05141726567029904,0.026285609196379914
amihud_illiq,0.1687308318434639,-0.012604200085680448,-0.05091703216342652,0.025708631992065623
amihud_illiq,0.16927296685678883,-0.012642545003091811,-0.050412066491816634,0.025126976485633015
amihud_illiq,0.16981510187011375,-0.01268086324088816,-0.04990260008680256,0.02454087360502624
amihud_illiq,0.17035723688343868,-0.01271915505076396,-0.04938887629307989,0.023950566191551975
amihud_illiq,0.1708993718967636,-0.012757420684413701,-0.04887115142085839,0.023356310052030992
amihud_illiq,0.17144150691008853,-0.012795660393531859,-0.048349695902569476,0.022758375115505755
amihud_illiq,0.17198364192341345,-0.012833874429812922,-0.04782479556503065,0.022157046705404804
amihud_illiq,0.17252577693673837,-0.012872063044951358,-0.047296753029018826,0.02155262693911611
